,Australia daily,Australia_whole,Australia,Australia,Australia,Australia,Australia,Australia,Australia,Australia,China daily,China_whole,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,Denmark daily,Denmark_whole,Denmark,Denmark,Denmark,Indonesia daily,Indonesia,Ireland daily,Ireland,Japan daily,Japan,Portugal daily,Portugal,Singapore daily,Singapore,Spain daily,Spain,Turkey daily,Turkey,US daily,US,United Arab Emirates daily,United Arab Emirates,UK daily,UK_whole,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,Uruguay daily,Uruguay
5/13/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2500,1,0,2499,99,47716,0,4937,101,11249,1,16999,0,31,73,79281,238,44059,767,584419,4,1623,11,127912,0,31,1,2,86,0,94,29,1,0,17,127651,66,3318
5/14/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2500,1,0,2499,107,47823,4,4941,81,11330,0,16999,0,31,58,79339,242,44301,657,585076,3,1626,18,127930,0,32,1,2,86,0,94,29,1,0,17,127668,51,3369
5/15/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,3,2503,1,0,2502,144,47967,0,4941,94,11424,7,17006,0,31,0,79339,236,44537,500,585576,3,1629,7,127937,0,32,1,2,86,0,94,29,1,0,17,127675,50,3419
5/16/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2503,1,0,2502,126,48093,0,4941,47,11471,1,17007,0,31,0,79339,223,44760,277,585853,2,1631,4,127941,0,32,1,2,86,0,94,29,1,0,17,127679,40,3459
5/17/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2504,1,0,2503,212,48305,0,4941,116,11587,2,17009,0,31,93,79432,223,44983,396,586249,2,1633,5,127946,0,32,1,2,86,0,94,29,1,0,17,127684,62,3521
5/18/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2504,1,0,2503,172,48477,0,4941,216,11803,2,17011,0,31,70,79502,203,45186,771,587020,4,1637,7,127953,0,32,1,2,86,0,94,29,1,0,17,127691,57,3578
5/19/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,2,2506,1,0,2505,192,48669,0,4941,97,11900,2,17013,0,31,66,79568,233,45419,677,587697,2,1639,3,127956,0,32,1,2,86,0,94,29,1,0,17,127694,60,3638
5/20/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2507,1,0,2506,218,48887,0,4941,106,12006,1,17014,1,32,33,79601,207,45626,678,588375,3,1642,7,127963,0,32,1,2,86,0,94,29,1,0,17,127701,53,3691
5/21/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,0,2507,1,0,2506,186,49073,0,4941,113,12119,3,17017,0,32,19,79620,214,45840,616,588991,2,1644,9,127972,0,32,1,2,86,0,94,29,1,0,17,127710,69,3760
5/22/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2508,1,0,2507,132,49205,0,4941,84,12203,0,17017,0,32,0,79620,231,46071,498,589489,4,1648,6,127978,0,32,1,2,86,0,94,29,1,0,17,127716,51,3811
5/23/21,0,910,3,54,0,7,4,13,820,9,0,4846,6,9,6,1,2,8,2,2,6,7,13,22,210,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,1,2509,1,0,2508,123,49328,0,4941,62,12265,0,17017,0,32,0,79620,197,46268,198,589687,3,1651,5,127983,0,32,1,2,86,0,94,29,1,0,17,127721,60,3871
